iteration,date,direction,entry_price,exit_price,stop_loss,position_size,pnl,duration_hours,balance,signal,exit_reason,is_partial,entry_rsi_14,exit_rsi_14,entry_macd_histogram,exit_macd_histogram,ensemble_score,market_phase,trend_strength
10,2024-05-05 11:30:00,long,63675.67,63812.46,62733.85,0.014192,1.04,2.0,9606.88,StrongBuy,PartialExit_12pct,True,68.98,72.66,52.272158,49.672353,1.0,ranging_at_resistance,0.53
10,2024-05-05 13:00:00,long,63675.67,63954.09,62733.85,0.104071,22.33,3.5,9629.21,StrongBuy,QuickProfitTaken,False,68.98,75.68,52.272158,42.470243,1.0,ranging_at_resistance,0.53
9,2024-05-05 13:30:00,short,63094.03,64112.51,64582.83,0.127448,-137.91,10.5,9491.3,StrongSell,MaxDurationReached_neutral,False,26.8,77.51,-104.108395,53.514992,1.0,neutral,0.39
9,2024-05-06 08:00:00,short,63699.27,65376.6,64864.57,0.103256,-179.86,10.5,9311.44,StrongSell,MaxDurationReached_neutral,False,43.13,71.2,-59.277081,100.555677,1.0,ranging_at_support,0.3
9,2024-05-06 12:30:00,short,64147.07,63605.43,66467.74,0.002868,1.37,0.5,9312.81,StrongSell,PartialExit_15pct,True,43.81,42.56,-97.782871,-131.883117,1.0,ranging_at_support,0.3
9,2024-05-06 14:30:00,short,64147.07,63257.82,66467.74,0.016251,13.41,2.5,9326.23,StrongSell,QuickProfitTaken,False,43.81,35.33,-97.782871,-138.197495,1.0,ranging_at_support,0.3
10,2024-05-07 01:00:00,long,63270.13,63518.58,61779.7,0.014323,2.65,0.5,9328.88,StrongBuy,PartialExit_12pct,True,59.01,59.16,37.698532,48.633355,1.0,ranging_at_support,0.3
10,2024-05-07 02:00:00,long,63270.13,63773.63,61779.7,0.105038,46.21,1.5,9375.09,StrongBuy,QuickProfitTaken,False,59.01,72.41,37.698532,84.147831,1.0,ranging_at_support,0.3
9,2024-05-07 13:30:00,short,63503.18,63216.78,64572.41,0.012992,2.9,1.0,9377.99,StrongSell,PartialExit_12pct,True,51.99,43.08,-33.424725,-72.503712,1.0,ranging_at_resistance,0.4
10,2024-05-07 13:30:00,long,64235.17,63166.5,62595.59,0.118267,-133.92,4.5,9244.06,StrongBuy,MaxDurationReached_neutral,False,58.37,43.08,107.416618,-72.503712,1.0,neutral,0.65
9,2024-05-07 14:30:00,short,63503.18,63963.08,64572.41,0.095272,-49.89,2.0,9194.17,StrongSell,StopLoss,False,51.99,55.12,-33.424725,-36.437108,1.0,ranging_at_resistance,0.4
9,2024-05-07 17:30:00,short,63603.36,63387.45,65047.54,0.009366,1.43,1.0,9195.6,StrongSell,PartialExit_12pct,True,41.86,36.64,-13.988018,-39.451782,1.0,ranging_at_resistance,0.75
9,2024-05-07 18:00:00,short,63603.36,63138.12,65047.54,0.068687,27.6,1.5,9223.2,StrongSell,QuickProfitTaken,False,41.86,34.24,-13.988018,-58.864244,1.0,ranging_at_resistance,0.75
10,2024-05-08 17:00:00,long,62289.12,62478.5,60834.96,0.014398,1.83,0.5,9225.03,StrongBuy,PartialExit_12pct,True,52.92,50.86,34.189114,44.300155,1.0,ranging_at_resistance,0.3
10,2024-05-08 18:00:00,long,62289.12,62653.03,60834.96,0.105586,31.83,1.5,9256.85,StrongBuy,QuickProfitTaken,False,52.92,62.76,34.189114,64.342164,1.0,ranging_at_resistance,0.3
9,2024-05-08 19:00:00,short,62160.97,62053.72,63246.49,0.12461,5.62,11.0,9262.48,StrongSell,SmallProfitLongTimeBasedExit,False,43.93,44.28,-12.951207,19.54235,1.0,downtrend,0.42
9,2024-05-09 07:30:00,short,61473.01,61246.99,62749.34,0.015131,2.49,4.0,9264.97,StrongSell,PartialExit_12pct,True,53.08,44.89,51.486941,20.680657,1.0,ranging_at_support,0.75
9,2024-05-09 09:00:00,short,61473.01,61081.86,62749.34,0.110958,36.6,5.5,9301.57,StrongSell,QuickProfitTaken,False,53.08,32.71,51.486941,-12.125788,1.0,ranging_at_support,0.75
10,2024-05-09 14:30:00,long,61316.38,61483.52,60455.81,0.122393,12.94,5.5,9314.51,StrongBuy,QuickProfitTaken,False,32.71,56.02,-12.125788,50.920782,1.0,ranging_at_resistance,0.3
9,2024-05-09 15:00:00,short,60979.01,62047.63,62014.04,0.1277,-144.32,4.5,9170.19,StrongSell,StopLoss,False,27.32,64.98,-38.799949,103.335727,1.0,downtrend,0.4
10,2024-05-09 22:30:00,long,62610.51,63226.19,60095.62,0.120053,66.36,1.5,9236.55,StrongBuy,QuickProfitTaken,False,72.11,70.68,74.960583,93.424084,1.0,uptrend,0.62
10,2024-05-10 06:30:00,long,62834.59,63105.52,61482.6,0.120596,25.08,5.0,9261.62,StrongBuy,QuickProfitTaken,False,65.31,53.47,1.856745,-35.862794,1.0,uptrend,0.53
10,2024-05-10 11:30:00,long,63076.27,63251.19,62423.38,0.01446,1.61,1.0,9263.24,StrongBuy,PartialExit_12pct,True,53.63,59.9,-29.549597,-14.959135,1.0,ranging_at_resistance,0.52
10,2024-05-10 14:00:00,long,63076.27,62685.4,62423.38,0.10604,-48.12,3.5,9215.12,StrongBuy,StopLoss,False,53.63,29.06,-29.549597,-92.631675,1.0,ranging_at_resistance,0.52
10,2024-05-11 01:00:00,long,60719.67,60875.1,56674.4,0.109357,10.35,2.5,9225.47,StrongBuy,QuickProfitTaken,False,48.15,66.74,49.470584,98.490476,1.0,downtrend,0.75
11,2024-05-12 04:30:00,short,60867.6,61087.15,61651.11,0.124593,-34.95,6.5,9190.51,StrongSell,MaxDurationReached_neutral,False,43.49,60.77,-20.55967,10.814493,0.98,neutral,0.47
11,2024-05-12 10:00:00,short,60783.74,61219.04,61188.2,0.124236,-61.66,2.0,9128.85,StrongSell,StopLoss,False,50.34,65.33,-11.096262,25.501678,0.97,ranging_at_support,0.46
10,2024-05-12 15:00:00,long,61155.55,61274.38,60494.56,0.014849,0.85,2.0,9129.71,StrongBuy,PartialExit_12pct,True,57.11,70.62,15.540504,17.043058,1.0,ranging_at_resistance,0.52
10,2024-05-12 15:30:00,long,61155.55,61375.07,60494.56,0.108892,17.23,2.5,9146.94,StrongBuy,QuickProfitTaken,False,57.11,69.02,15.540504,25.359821,1.0,ranging_at_resistance,0.52
10,2024-05-13 00:00:00,long,61342.66,61665.11,60483.94,0.123634,32.26,4.5,9179.2,StrongBuy,QuickProfitTaken,False,57.8,58.95,-1.92428,13.961826,1.0,ranging_at_resistance,0.75
10,2024-05-13 03:00:00,long,61416.6,60791.51,60824.01,0.123969,-85.07,1.0,9094.13,StrongBuy,StopLoss,False,43.6,35.36,-23.604213,-66.192396,1.0,ranging_at_resistance,0.75
11,2024-05-13 17:00:00,short,62951.65,62682.36,64785.56,0.011636,2.4,1.0,9096.53,StrongSell,PartialExit_12pct,True,52.8,50.61,1.051474,-35.419401,1.0,uptrend,0.56
11,2024-05-13 18:00:00,short,62951.65,62665.6,64785.56,0.085331,19.05,2.0,9115.58,StrongSell,QuickProfitTaken,False,52.8,51.64,1.051474,-70.293056,1.0,uptrend,0.56
11,2024-05-15 00:00:00,short,61385.99,61729.35,63088.14,0.122414,-49.57,6.5,9066.01,StrongSell,MaxDurationReached_neutral,False,42.25,59.91,-22.187362,43.706717,0.99,downtrend,0.43
10,2024-05-15 07:30:00,long,61945.5,62135.52,61209.84,0.121647,15.57,3.5,9081.57,StrongBuy,QuickProfitTaken,False,60.81,81.44,53.502731,40.355212,1.0,ranging_at_resistance,0.56
11,2024-05-16 04:00:00,short,66045.23,65914.99,67970.05,0.113088,7.26,5.0,9088.84,StrongSell,MomentumBasedExit,False,87.48,50.83,-22.437871,-139.072041,1.0,uptrend,0.59
11,2024-05-16 12:30:00,short,66223.7,65999.41,66966.88,0.112884,17.85,3.0,9106.69,StrongSell,QuickProfitTaken,False,73.03,56.71,-33.465803,-47.902191,1.0,uptrend,0.55
11,2024-05-17 04:00:00,short,65198.78,65506.7,67115.3,0.11491,-42.9,6.5,9063.8,StrongSell,MaxDurationReached_neutral,False,47.61,56.12,0.395291,49.944037,1.0,ranging_at_support,0.53
10,2024-05-17 07:00:00,long,65687.85,66263.48,64843.68,0.01724,8.79,0.5,9072.58,StrongBuy,PartialExit_15pct,True,69.0,72.18,67.706452,98.139133,1.0,ranging_at_resistance,0.56
10,2024-05-17 08:00:00,long,65687.85,66116.65,64843.68,0.097695,35.45,1.5,9108.03,StrongBuy,QuickProfitTaken,False,69.0,74.56,67.706452,106.942262,1.0,ranging_at_resistance,0.56
10,2024-05-17 14:30:00,long,66419.17,66752.96,65218.09,0.114282,30.53,4.0,9138.57,StrongBuy,QuickProfitTaken,False,77.72,59.19,75.658106,11.02743,1.0,uptrend,0.59
10,2024-05-17 23:00:00,long,67209.51,66860.07,65721.82,0.113356,-47.21,6.5,9091.36,StrongBuy,MaxDurationReached_neutral,False,59.74,41.71,65.389728,-43.803718,1.0,uptrend,0.3
11,2024-05-18 14:30:00,short,66973.78,66780.31,67623.14,0.111276,14.08,5.0,9105.44,StrongSell,QuickProfitTaken,False,58.94,46.92,3.826902,-42.701343,1.0,ranging_at_support,0.51
11,2024-05-19 00:00:00,short,66814.84,66942.51,67551.19,0.111734,-21.74,6.5,9083.7,StrongSell,MaxDurationReached_neutral,False,36.93,55.31,-29.43136,7.573033,1.0,ranging_at_resistance,0.75
10,2024-05-19 07:30:00,long,67098.53,67268.08,66570.23,0.013548,1.39,1.0,9085.09,StrongBuy,PartialExit_12pct,True,56.56,69.38,0.957878,16.46968,1.0,ranging_at_resistance,0.53
10,2024-05-19 11:30:00,long,67098.53,67280.68,66570.23,0.099348,11.42,5.0,9096.51,StrongBuy,QuickProfitTaken,False,56.56,55.96,0.957878,5.043936,1.0,ranging_at_resistance,0.53
11,2024-05-19 16:30:00,short,66838.96,66663.08,68095.77,0.111395,12.15,4.0,9108.66,StrongSell,QuickProfitTaken,False,43.2,35.89,-36.240385,-42.823142,1.0,ranging_at_support,0.39
10,2024-05-20 10:00:00,long,67063.94,67099.61,66151.82,0.11313,-3.56,3.5,9105.11,StrongBuy,EndOfTest,False,52.78,61.44,46.73081,29.668929,1.0,neutral,0.3
11,2024-05-21 07:30:00,short,71283.67,70958.98,75511.9,0.050135,12.71,3.5,9117.82,StrongSell,QuickProfitTaken,False,73.24,40.31,-46.240592,-144.590229,1.0,uptrend,0.56
11,2024-05-21 13:30:00,short,71009.6,70648.83,71909.96,0.105174,30.49,3.5,9148.31,StrongSell,QuickProfitTaken,False,44.51,34.57,-134.87923,-124.36212,1.0,ranging_at_support,0.53
11,2024-05-21 15:30:00,short,70219.31,69902.85,71166.57,0.012811,3.16,0.5,9151.46,StrongSell,PartialExit_12pct,True,33.04,27.72,-178.320915,-202.888467,1.0,neutral,0.32
11,2024-05-21 16:30:00,short,70219.31,69748.02,71166.57,0.093947,37.7,1.5,9189.16,StrongSell,QuickProfitTaken,False,33.04,27.19,-178.320915,-206.759562,1.0,neutral,0.32
11,2024-05-21 19:00:00,short,69882.08,69443.97,71242.48,0.012937,4.77,1.0,9193.93,StrongSell,PartialExit_12pct,True,23.84,20.89,-158.635526,-139.675028,1.0,neutral,0.53
11,2024-05-21 19:30:00,short,69882.08,69345.83,71242.48,0.094874,44.27,1.5,9238.2,StrongSell,QuickProfitTaken,False,23.84,18.88,-158.635526,-141.367244,1.0,neutral,0.53
11,2024-05-22 03:30:00,short,69715.93,70031.38,71330.57,0.108715,-41.89,6.5,9196.31,StrongSell,MaxDurationReached_neutral,False,35.98,57.5,-59.90329,27.706295,1.0,neutral,0.75
11,2024-05-22 07:00:00,short,69904.75,69732.28,70682.39,0.012944,1.33,0.5,9197.63,StrongSell,PartialExit_12pct,True,41.16,30.93,1.234387,-10.653125,1.0,ranging_at_resistance,0.75
12,2024-05-22 08:00:00,long,70148.71,69953.41,68846.48,0.106866,-28.36,6.5,9169.28,StrongBuy,MaxDurationReached_neutral,False,56.72,45.67,69.212889,0.52253,1.0,neutral,0.53
11,2024-05-22 12:30:00,short,69904.75,69710.36,70682.39,0.094926,11.82,6.0,9181.1,StrongSell,QuickProfitTaken,False,41.16,43.11,1.234387,-5.864226,1.0,ranging_at_resistance,0.75
12,2024-05-23 07:30:00,long,69588.25,69742.69,68311.66,0.008514,0.72,6.0,9181.82,StrongBuy,PartialExit_12pct,True,46.58,62.71,15.215344,41.607764,1.0,ranging_at_resistance,0.75
12,2024-05-23 09:30:00,long,69588.25,69660.88,68311.66,0.06244,0.19,8.0,9182.01,StrongBuy,MaxDurationReached_neutral,False,46.58,56.95,15.215344,39.745941,1.0,ranging_at_resistance,0.75
12,2024-05-24 03:00:00,long,67752.09,67905.53,62422.08,0.06481,5.55,3.5,9187.55,StrongBuy,QuickProfitTaken,False,51.71,57.55,95.008993,92.342617,1.0,ranging_at_support,0.75
12,2024-05-24 12:30:00,long,67764.84,67500.31,66548.66,0.110328,-36.65,7.5,9150.9,StrongBuy,MaxDurationReached_neutral,False,43.47,54.49,33.869724,62.902381,1.0,ranging_at_support,0.47
11,2024-05-25 21:30:00,short,69006.57,69191.76,69854.03,0.109449,-27.83,7.0,9123.07,StrongSell,MaxDurationReached_neutral,False,56.5,57.87,-30.148658,-7.9248,1.0,ranging_at_support,0.75
12,2024-05-26 15:00:00,long,69351.63,69275.59,68836.65,0.107317,-15.6,6.5,9107.47,StrongBuy,MaxDurationReached_neutral,False,50.07,48.66,17.99734,12.944899,1.0,ranging_at_resistance,0.54
12,2024-05-27 08:30:00,long,69114.78,68623.26,67740.87,0.107477,-60.23,6.5,9047.24,StrongBuy,MaxDurationReached_neutral,False,59.3,37.85,65.286995,-1.348752,1.0,ranging_at_support,0.62
11,2024-05-27 13:30:00,short,68400.0,68976.33,69395.78,0.110045,-70.98,6.5,8976.25,StrongSell,MaxDurationReached_neutral,False,49.51,67.7,-33.726188,41.079316,1.0,downtrend,0.43
12,2024-05-28 10:00:00,long,68203.44,68628.74,65721.2,0.008229,2.94,0.5,8979.19,StrongBuy,PartialExit_12pct,True,43.37,58.6,51.698511,90.388686,1.0,downtrend,0.75
12,2024-05-28 11:00:00,long,68203.44,68502.12,65721.2,0.060347,13.9,1.5,8993.09,StrongBuy,QuickProfitTaken,False,43.37,68.69,51.698511,114.033646,1.0,downtrend,0.75
12,2024-05-29 02:00:00,long,68676.37,68923.83,66686.36,0.107582,19.22,3.5,9012.31,StrongBuy,QuickProfitTaken,False,55.61,73.82,86.436223,53.643081,1.0,ranging_at_support,0.6
11,2024-05-29 07:30:00,short,68528.06,68020.8,69522.37,0.016333,7.17,0.5,9019.48,StrongSell,PartialExit_15pct,True,44.03,36.62,-52.575426,-84.291153,1.0,ranging_at_resistance,0.45
11,2024-05-29 08:30:00,short,68528.06,67937.38,69522.37,0.092554,48.35,1.5,9067.83,StrongSell,QuickProfitTaken,False,44.03,32.47,-52.575426,-111.728915,1.0,ranging_at_resistance,0.45
12,2024-05-29 15:00:00,long,68000.02,67683.76,66960.39,0.108912,-41.83,6.5,9025.99,StrongBuy,MaxDurationReached_neutral,False,32.47,38.59,-111.728915,-26.180272,1.0,neutral,0.38
11,2024-05-29 16:00:00,short,67681.84,67418.75,68754.89,0.01332,2.6,0.5,9028.6,StrongSell,PartialExit_12pct,True,32.32,33.77,-39.275968,-45.759218,1.0,downtrend,0.3
11,2024-05-29 18:30:00,short,67681.84,67469.2,68754.89,0.097683,14.17,3.0,9042.76,StrongSell,QuickProfitTaken,False,32.32,37.72,-39.275968,-11.369072,1.0,downtrend,0.3
11,2024-05-30 06:30:00,short,67661.04,67903.84,68737.74,0.111265,-34.56,6.5,9008.2,StrongSell,MaxDurationReached_neutral,False,52.52,55.76,56.134788,12.094036,1.0,ranging_at_support,0.53
12,2024-06-01 03:00:00,long,67746.75,67672.88,66211.3,0.08207,-11.62,6.5,8996.58,StrongBuy,MaxDurationReached_neutral,False,40.99,49.42,44.260347,45.825472,1.0,ranging_at_resistance,0.75
12,2024-06-01 12:00:00,long,67700.37,67737.29,67070.98,0.01304,-0.4,4.0,8996.18,StrongBuy,PartialExit_12pct,True,55.11,60.15,12.081467,8.331912,1.0,ranging_at_resistance,0.75
12,2024-06-01 16:00:00,long,67700.37,67735.11,67070.98,0.095628,-3.16,8.0,8993.02,StrongBuy,MaxDurationReached_neutral,False,55.11,54.06,12.081467,3.071473,1.0,ranging_at_resistance,0.75
13,2024-06-01 17:00:00,long,67700.03,67700.23,67153.15,0.107612,-7.27,8.5,8985.76,StrongBuy,MaxDurationReached_neutral,False,60.89,50.94,14.828582,-3.773247,0.27,neutral,0.53
13,2024-06-02 05:30:00,long,67815.86,67723.53,67373.87,0.10733,-17.19,7.5,8968.57,StrongBuy,MaxDurationReached_neutral,False,56.15,45.6,5.575065,-5.997538,0.1,neutral,0.53
12,2024-06-03 20:00:00,long,69750.4,69421.96,68214.53,0.105427,-41.97,6.5,8926.61,StrongBuy,MaxDurationReached_neutral,False,64.58,45.7,49.766823,-43.711486,1.0,uptrend,0.61
13,2024-06-03 20:00:00,long,69759.11,69421.96,68214.53,0.043627,-17.75,6.5,8908.86,StrongBuy,MaxDurationReached_neutral,False,64.58,45.7,49.766823,-43.711486,-0.17,uptrend,0.61
12,2024-06-05 22:30:00,long,71653.3,71153.72,70215.46,0.04183,-23.89,6.5,8884.97,StrongBuy,MaxDurationReached_neutral,False,64.38,39.11,57.998821,-34.275971,1.0,ranging_at_resistance,0.67
13,2024-06-05 22:30:00,long,71658.88,71153.72,70215.46,0.012413,-7.16,6.5,8877.82,StrongBuy,MaxDurationReached_neutral,False,64.38,39.11,57.998821,-34.275971,0.15,ranging_at_resistance,0.67
12,2024-06-06 12:00:00,long,71079.46,71379.04,70298.66,0.010423,2.38,0.5,8880.19,StrongBuy,PartialExit_12pct,True,55.89,75.39,18.688593,37.678592,1.0,ranging_at_resistance,0.51
12,2024-06-06 14:30:00,long,71079.46,71490.36,70298.66,0.076438,25.96,3.0,8906.15,StrongBuy,QuickProfitTaken,False,55.89,66.97,18.688593,39.703645,1.0,ranging_at_resistance,0.51
13,2024-06-06 15:00:00,long,71237.98,71612.03,70359.58,0.020326,6.15,1.5,8912.3,StrongBuy,QuickProfitTaken,False,60.61,71.9,25.269963,55.02257,-0.04,ranging_at_resistance,0.53
12,2024-06-07 04:30:00,long,71057.06,71222.8,70440.58,0.01236,1.17,0.5,8913.47,StrongBuy,PartialExit_12pct,True,70.9,70.82,44.220335,54.778188,1.0,ranging_at_resistance,0.54
12,2024-06-07 05:30:00,long,71057.06,71299.6,70440.58,0.090643,15.53,1.5,8929.0,StrongBuy,QuickProfitTaken,False,70.9,67.63,44.220335,66.798428,1.0,ranging_at_resistance,0.54
12,2024-06-07 11:30:00,long,71337.39,71721.3,70535.67,0.015422,4.82,4.0,8933.82,StrongBuy,PartialExit_15pct,True,59.58,71.11,33.147777,40.845252,1.0,ranging_at_support,0.53
12,2024-06-07 12:00:00,long,71337.39,71961.56,70535.67,0.087391,48.28,4.5,8982.1,StrongBuy,QuickProfitTaken,False,59.58,74.1,33.147777,65.686073,1.0,ranging_at_support,0.53
13,2024-06-07 12:00:00,long,71471.97,71957.31,70794.76,0.01048,4.33,0.5,8986.43,StrongBuy,PartialExit_12pct,True,71.11,74.1,40.845252,65.686073,0.02,ranging_at_resistance,0.54
13,2024-06-07 12:30:00,long,71471.97,71565.34,70794.76,0.076855,1.68,1.0,8988.11,StrongBuy,StopLoss,False,71.11,48.75,40.845252,31.431991,0.02,ranging_at_resistance,0.54
12,2024-06-07 17:30:00,long,71178.67,70177.57,70216.97,0.103729,-111.18,1.5,8876.94,StrongBuy,StopLoss,False,49.35,28.7,-47.653906,-163.275154,1.0,ranging_at_resistance,0.43
13,2024-06-07 17:30:00,long,71179.69,69949.24,69988.52,0.101871,-132.54,1.5,8744.4,StrongBuy,StopLoss,False,49.35,28.7,-47.653906,-163.275154,0.57,ranging_at_resistance,0.43
12,2024-06-08 07:00:00,long,69364.16,69497.79,68883.96,0.015745,1.01,1.5,8745.41,StrongBuy,PartialExit_15pct,True,38.53,52.01,55.905589,64.412517,1.0,ranging_at_resistance,0.48
12,2024-06-08 12:00:00,long,69364.16,69365.9,68883.96,0.089223,-6.04,6.5,8739.37,StrongBuy,StopLoss,False,38.53,52.66,55.905589,30.916429,1.0,ranging_at_resistance,0.48
13,2024-06-08 16:30:00,long,69513.35,69405.38,69094.46,0.102559,-18.2,6.5,8721.17,StrongBuy,MaxDurationReached_neutral,False,42.55,47.17,47.785571,18.372993,0.43,ranging_at_resistance,0.75
12,2024-06-09 12:30:00,long,69362.88,69711.27,68981.98,0.104903,29.25,7.5,8750.42,StrongBuy,QuickProfitTaken,False,50.26,81.31,6.776908,28.648932,1.0,ranging_at_resistance,0.75
13,2024-06-09 18:00:00,long,69512.69,69783.25,69005.75,0.088587,17.8,4.0,8768.22,StrongBuy,QuickProfitTaken,False,47.19,65.92,8.035725,29.720654,-0.06,ranging_at_resistance,0.53
12,2024-06-10 03:30:00,long,69730.14,69613.67,69122.58,0.104736,-19.5,6.5,8748.72,StrongBuy,MaxDurationReached_neutral,False,71.87,45.8,7.559685,-6.96234,1.0,ranging_at_resistance,0.75
13,2024-06-10 03:30:00,long,69731.53,69613.67,69122.58,0.102232,-19.17,6.5,8729.55,StrongBuy,MaxDurationReached_neutral,False,71.87,45.8,7.559685,-6.96234,0.53,ranging_at_resistance,0.75
13,2024-06-10 15:00:00,long,69575.15,69882.99,68909.7,0.102209,24.34,2.5,8753.88,StrongBuy,QuickProfitTaken,False,42.76,64.53,0.505836,44.308039,0.56,ranging_at_resistance,0.53
13,2024-06-11 01:30:00,long,69914.61,68716.8,68954.54,0.102033,-129.29,6.5,8624.59,StrongBuy,MaxDurationReached_neutral,False,55.91,13.38,20.757601,-76.101126,0.19,ranging_at_resistance,0.53
13,2024-06-11 18:30:00,long,66902.07,67104.05,65036.45,0.104849,14.15,3.0,8638.74,StrongBuy,QuickProfitTaken,False,26.68,53.26,6.890108,98.807629,0.84,downtrend,0.46
14,2024-06-13 10:30:00,short,67440.19,67838.02,68622.67,0.102657,-47.78,6.5,8590.95,StrongSell,MaxDurationReached_neutral,False,31.82,58.37,-97.746872,31.6736,1.0,downtrend,0.38
13,2024-06-13 13:00:00,long,67840.55,68000.06,66457.38,0.077793,7.12,2.0,8598.08,StrongBuy,QuickProfitTaken,False,56.5,64.76,56.421524,75.898751,0.29,ranging_at_resistance,0.61
14,2024-06-14 00:30:00,short,66837.95,66755.79,69083.79,0.012351,0.19,5.5,8598.27,StrongSell,PartialExit_12pct,True,34.13,39.89,-21.877195,31.711764,1.0,downtrend,0.47
14,2024-06-14 01:00:00,short,66837.95,66662.56,69083.79,0.090574,9.84,6.0,8608.1,StrongSell,QuickProfitTaken,False,34.13,38.05,-21.877195,22.220052,1.0,downtrend,0.47
13,2024-06-14 01:30:00,long,66905.75,66781.57,63995.3,0.091067,-17.4,6.5,8590.71,StrongBuy,MaxDurationReached_neutral,False,34.13,47.39,-21.877195,28.013396,0.36,downtrend,0.47
13,2024-06-14 12:00:00,long,66950.22,67162.73,66214.86,0.104827,15.24,1.5,8605.95,StrongBuy,QuickProfitTaken,False,54.48,62.87,13.43291,27.661913,0.2,ranging_at_resistance,0.75
13,2024-06-15 05:00:00,long,66187.73,66345.47,65061.01,0.063822,5.84,2.5,8611.79,StrongBuy,QuickProfitTaken,False,70.91,76.74,68.61684,58.876105,0.13,ranging_at_resistance,0.53
13,2024-06-15 11:00:00,long,66193.25,66304.17,65620.63,0.012758,0.57,2.5,8612.36,StrongBuy,PartialExit_12pct,True,57.71,56.31,7.909261,15.901202,0.14,ranging_at_resistance,0.53
13,2024-06-15 16:30:00,long,66193.25,66153.63,65620.63,0.093561,-9.9,8.0,8602.46,StrongBuy,MaxDurationReached_neutral,False,57.71,46.28,7.909261,-8.997037,0.14,ranging_at_resistance,0.53
13,2024-06-16 09:00:00,long,66186.77,66336.25,65754.02,0.012744,1.06,6.5,8603.52,StrongBuy,PartialExit_12pct,True,49.14,63.99,1.835664,19.141904,0.29,ranging_at_resistance,0.53
13,2024-06-16 09:30:00,long,66186.77,66369.99,65754.02,0.093455,10.93,7.0,8614.44,StrongBuy,QuickProfitTaken,False,49.14,68.05,1.835664,22.209817,0.29,ranging_at_resistance,0.53
14,2024-06-17 06:30:00,short,66298.95,66130.21,67022.39,0.103901,10.65,3.0,8625.09,StrongSell,QuickProfitTaken,False,37.97,32.87,-50.9381,-29.339379,1.0,ranging_at_support,0.3
14,2024-06-17 09:30:00,short,66120.37,65722.58,66774.8,0.015649,5.19,1.0,8630.29,StrongSell,PartialExit_15pct,True,40.0,30.91,-23.65687,-44.757448,1.0,ranging_at_resistance,0.47
14,2024-06-17 10:00:00,short,66120.37,65587.19,66774.8,0.08868,41.44,1.5,8671.73,StrongSell,QuickProfitTaken,False,40.0,28.66,-23.65687,-66.715181,1.0,ranging_at_resistance,0.47
14,2024-06-17 13:30:00,short,65766.59,65204.5,66669.99,0.105543,52.41,1.5,8724.14,StrongSell,QuickProfitTaken,False,28.84,29.14,-40.548211,-59.744523,1.0,downtrend,0.75
13,2024-06-17 17:30:00,long,65828.15,66560.57,63932.34,0.012833,8.55,1.0,8732.69,StrongBuy,PartialExit_12pct,True,53.44,63.13,29.607737,107.259829,0.85,neutral,0.61
13,2024-06-17 18:00:00,long,65828.15,66964.99,63932.34,0.094112,100.74,1.5,8833.42,StrongBuy,QuickProfitTaken,False,53.44,67.12,29.607737,163.203097,0.85,neutral,0.61
14,2024-06-17 18:00:00,short,65914.88,66933.46,66894.41,0.106037,-115.05,0.5,8718.37,StrongSell,StopLoss,False,63.13,67.12,107.259829,163.203097,1.0,ranging_at_support,0.59
13,2024-06-18 02:30:00,long,66583.79,65404.8,63864.78,0.107242,-133.52,4.5,8584.86,StrongBuy,MaxDurationReached_neutral,False,70.79,25.8,46.623369,-154.595676,0.57,ranging_at_support,0.75
13,2024-06-18 14:30:00,long,65526.52,64580.96,64616.29,0.107098,-108.24,4.0,8476.62,StrongBuy,StopLoss,False,47.82,30.36,5.747248,-53.562324,0.44,ranging_at_resistance,0.48
13,2024-06-19 02:00:00,long,65177.9,65404.13,63268.62,0.053373,8.59,2.0,8485.21,StrongBuy,QuickProfitTaken,False,60.15,68.14,75.346617,70.261016,0.7,ranging_at_resistance,0.53
13,2024-06-19 11:00:00,long,65603.6,65408.03,64200.64,0.105574,-27.56,6.5,8457.64,StrongBuy,MaxDurationReached_neutral,False,55.05,45.99,62.938997,-4.027614,0.3,neutral,0.59
14,2024-06-19 22:00:00,short,64890.36,64977.77,65707.27,0.10608,-16.16,6.5,8441.48,StrongSell,MaxDurationReached_neutral,False,41.09,51.71,-48.252693,6.907306,1.0,ranging_at_support,0.3
13,2024-06-20 05:00:00,long,65149.91,65306.17,64441.08,0.01271,1.16,2.5,8442.64,StrongBuy,PartialExit_12pct,True,63.63,65.64,39.566608,38.068294,0.13,ranging_at_resistance,0.3
13,2024-06-20 05:30:00,long,65149.91,65465.64,64441.08,0.09321,23.34,3.0,8465.98,StrongBuy,QuickProfitTaken,False,63.63,78.28,39.566608,48.820523,0.13,ranging_at_resistance,0.3
15,2024-06-22 12:00:00,long,64350.1,64264.66,63856.44,0.105253,-15.76,6.5,8450.21,StrongBuy,MaxDurationReached_neutral,False,70.72,46.56,29.770547,-18.626471,1.0,neutral,0.53
14,2024-06-22 19:00:00,short,64268.78,64243.58,64802.26,0.106875,-4.18,8.0,8446.04,StrongSell,MaxDurationReached_neutral,False,49.17,41.84,-19.080543,-10.634852,1.0,ranging_at_support,0.75
14,2024-06-23 10:30:00,short,64313.37,64300.71,64715.09,0.012809,-0.66,5.0,8445.37,StrongSell,PartialExit_12pct,True,53.87,31.41,-5.923015,-10.622847,1.0,ranging_at_support,0.49
